RH12_ACC

VEHICLE
NUMBER     CAPACITY
  25         200

CUSTOMER
CUST NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME
 
     0       35       35          0            0         230          0
     1       41       49         10           56          65         10
     2       35       17          7          166         175         10
     3       55       45         13          162         171         10
     4       55       20         19          160         169         10
     5       15       30         26           52          61         10
     6       25       30          3           54          63         10
     7       20       50          5           44          53         10
     8       10       43          9           45          54         10
     9       55       60         16           63          72         10
    10       30       60         16          181         190         10
    11       20       65         12           73          82         10
    12       50       35         19           49          58         10
    13       30       25         23          148         157         10
    14       15       10         20          108         117         10
    15       30        5          8           70          79         10
    16       10       20         19           70          79         10
    17        5       30          2           83          92         10
    18       20       40         12          148         157         10
    19       15       60         17          130         139         10
    20       45       65          9          167         176         10
    21       45       20         11          151         160         10
    22       45       10         18          172         181         10
    23       55        5         29           90          99         10
    24       65       35          3           30          39         10
    25       65       20          6           43          52         10
    26       45       30         17          112         121         10
    27       35       40         16          160         169         10
    28       41       37         16          182         191         10
    29       64       42          9           42          51         10
    30       40       60         21           43          52         10
    31       31       52         27          160         169         10
    32       35       69         23          141         150         10
    33       53       52         11           26          35         10
    34       65       55         14          149         158         10
    35       63       65          8           48          57         10
    36        2       60          5          161         170         10
    37       20       20          8           90          99         10
    38        5        5         16          155         164         10
    39       60       12         31           59          68         10
    40       40       25          9           40          49         10
    41       42        7          5           72          81         10
    42       24       12          5          141         150         10
    43       23        3          7          144         153         10
    44       11       14         18           36          45         10
    45        6       38         16          172         181         10
    46        2       48          1           85          94         10
    47        8       56         27           84          93         10
    48       13       52         36           67          76         10
    49        6       68         30           44          53         10
    50       47       47         13           46          55         10
    51       49       58         10           82          91         10
    52       27       43          9           33          42         10
    53       37       31         14          164         173         10
    54       57       29         18          106         115         10
    55       63       23          2          149         158         10
    56       53       12          6           75          84         10
    57       32       12          7          169         178         10
    58       36       26         18          162         171         10
    59       21       24         28           27          36         10
    60       17       34          3           24          33         10
    61       12       24         13          184         193         10
    62       24       58         19          111         120         10
    63       27       69         10          112         121         10
    64       15       77          9           97         106         10
    65       62       77         20          161         170         10
    66       49       73         25          130         139         10
    67       67        5         25           62          71         10
    68       56       39         36          189         198         10
    69       37       47          6          202         211         10
    70       37       56          5           21          30         10
    71       57       68         15          171         180         10
    72       47       16         25           66          75         10
    73       44       17          9           24          33         10
    74       46       13          8           32          41         10
    75       49       11         18          104         113         10
    76       49       42         13           84          93         10
    77       53       43         14          164         173         10
    78       61       52          3          175         184         10
    79       57       48         23          146         155         10
    80       56       37          6           84          93         10
    81       55       54         26           61          70         10
    82       15       47         16          180         189         10
    83       14       37         11          136         145         10
    84       11       31          7           24          33         10
    85       16       22         41           37          46         10
    86        4       18         35          139         148         10
    87       28       18         26          165         174         10
    88       26       52          9          120         129         10
    89       26       35         15           15          24         10
    90       31       67          3           94         103         10
    91       15       19          1           89          98         10
    92       22       22          2          110         119         10
    93       18       24         22           51          60         10
    94       26       27         27          157         166         10
    95       25       24         20          169         178         10
    96       22       27         11          107         116         10
    97       25       21         12          196         205         10
    98       19       21         10           63          72         10
    99       20       26          9           45          54         10
   100       18       18         17           62          71         10

EVENTS
# TYPE  TRIGGER_TIME  DURATION  MULTIPLIER/SEVERITY  NODES...
ACCIDENT 125.1 54.0 1.2 2 2 15 22 41 43 57 58 87

ACCIDENT 138.5 31.2 1.2 2 6 13 14 16 37 38 42 44 59 61 85 86 91 92 93 94 95 96 97 98 99 100

