RH01_ACC

VEHICLE
NUMBER     CAPACITY
  25         200

CUSTOMER
CUST NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME
 
     0       35       35          0            0         230          0
     1       41       49         10          130         138         10
     2       35       17          7           64          72         10
     3       55       45         13           48          56         10
     4       55       20         19          177         185         10
     5       15       30         26          175         183         10
     6       25       30          3          129         137         10
     7       20       50          5          139         147         10
     8       10       43          9          183         191         10
     9       55       60         16          184         192         10
    10       30       60         16          178         186         10
    11       20       65         12          141         149         10
    12       50       35         19          193         201         10
    13       30       25         23           60          68         10
    14       15       10         20           66          74         10
    15       30        5          8           61          69         10
    16       10       20         19           93         101         10
    17        5       30          2          165         173         10
    18       20       40         12           68          76         10
    19       15       60         17          111         119         10
    20       45       65          9           72          80         10
    21       45       20         11          183         191         10
    22       45       10         18           96         104         10
    23       55        5         29           36          44         10
    24       65       35          3          184         192         10
    25       65       20          6           90          98         10
    26       45       30         17           47          55         10
    27       35       40         16          203         211         10
    28       41       37         16           66          74         10
    29       64       42          9           44          52         10
    30       40       60         21          150         158         10
    31       31       52         27          147         155         10
    32       35       69         23          161         169         10
    33       53       52         11           70          78         10
    34       65       55         14          119         127         10
    35       63       65          8           85          93         10
    36        2       60          5          140         148         10
    37       20       20          8          142         150         10
    38        5        5         16          116         124         10
    39       60       12         31           43          51         10
    40       40       25          9          123         131         10
    41       42        7          5          131         139         10
    42       24       12          5           33          41         10
    43       23        3          7           37          45         10
    44       11       14         18           86          94         10
    45        6       38         16           72          80         10
    46        2       48          1           60          68         10
    47        8       56         27          117         125         10
    48       13       52         36          146         154         10
    49        6       68         30          142         150         10
    50       47       47         13           90          98         10
    51       49       58         10           37          45         10
    52       27       43          9           47          55         10
    53       37       31         14           55          63         10
    54       57       29         18           87          95         10
    55       63       23          2          179         187         10
    56       53       12          6           74          82         10
    57       32       12          7           39          47         10
    58       36       26         18            9          17         10
    59       21       24         28          129         137         10
    60       17       34          3          186         194         10
    61       12       24         13          182         190         10
    62       24       58         19          113         121         10
    63       27       69         10          164         172         10
    64       15       77          9          169         177         10
    65       62       77         20          157         165         10
    66       49       73         25           90          98         10
    67       67        5         25           94         102         10
    68       56       39         36           61          69         10
    69       37       47          6          196         204         10
    70       37       56          5          130         138         10
    71       57       68         15           59          67         10
    72       47       16         25          172         180         10
    73       44       17          9          139         147         10
    74       46       13          8          161         169         10
    75       49       11         18          113         121         10
    76       49       42         13          100         108         10
    77       53       43         14          103         111         10
    78       61       52          3          123         131         10
    79       57       48         23           35          43         10
    80       56       37          6          133         141         10
    81       55       54         26          114         122         10
    82       15       47         16          162         170         10
    83       14       37         11           33          41         10
    84       11       31          7          189         197         10
    85       16       22         41          142         150         10
    86        4       18         35          158         166         10
    87       28       18         26          187         195         10
    88       26       52          9          180         188         10
    89       26       35         15          112         120         10
    90       31       67          3          135         143         10
    91       15       19          1          167         175         10
    92       22       22          2          143         151         10
    93       18       24         22           99         107         10
    94       26       27         27          102         110         10
    95       25       24         20          192         200         10
    96       22       27         11          180         188         10
    97       25       21         12           46          54         10
    98       19       21         10          145         153         10
    99       20       26          9          128         136         10
   100       18       18         17          151         159         10

EVENTS
# TYPE  TRIGGER_TIME  DURATION  MULTIPLIER/SEVERITY  NODES...
ACCIDENT 165.4 62.7 5.88 5 10 20 27 30 31 32 63 66 69 70 90

ACCIDENT 174.5 5.8 5.88 5 10 20 27 30 31 32 63 66 69 70 90

ACCIDENT 173.5 30.8 1.2 2 6 13 14 16 37 38 42 44 59 61 85 86 91 92 93 94 95 96 97 98 99 100

