RCH05_ACC

VEHICLE
NUMBER     CAPACITY
  25         200

CUSTOMER
CUST NO.   XCOORD.    YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME
 
     0       40       50          0            0         240          0
     1       25       85         20          123         158         10
     2       22       75         30          180         215         10
     3       22       85         10          160         195         10
     4       20       80         40           70         105         10
     5       20       85         20           40          75         10
     6       18       75         20           43          78         10
     7       15       75         20           57          92         10
     8       15       80         10          117         152         10
     9       10       35         20           84         119         10
    10       10       40         30          113         148         10
    11        8       40         40           34          69         10
    12        8       45         20          136         171         10
    13        5       35         10           50          85         10
    14        5       45         10           61          96         10
    15        2       40         20           99         134         10
    16        0       40         20           42          77         10
    17        0       45         20          134         169         10
    18       44        5         20          100         135         10
    19       42       10         40           81         116         10
    20       42       15         10           87         122         10
    21       40        5         10          100         135         10
    22       40       15         40           78         113         10
    23       38        5         30          153         188         10
    24       38       15         10          156         191         10
    25       35        5         20           69         104         10
    26       95       30         30          126         161         10
    27       95       35         20           61          96         10
    28       92       30         10           62          97         10
    29       90       35         10           87         122         10
    30       88       30         10           67         102         10
    31       88       35         20           87         122         10
    32       87       30         10          116         151         10
    33       85       25         10           51          86         10
    34       85       35         30          152         187         10
    35       67       85         20           78         113         10
    36       65       85         40          117         152         10
    37       65       82         10           41          76         10
    38       62       80         30           37          72         10
    39       60       80         10           98         133         10
    40       60       85         30          150         185         10
    41       58       75         20          150         185         10
    42       55       80         10           54          89         10
    43       55       85         20           45          80         10
    44       55       82         10           88         123         10
    45       20       82         10          168         203         10
    46       18       80         10          101         136         10
    47        2       45         10           60          95         10
    48       42        5         10          129         164         10
    49       42       12         10           65         100         10
    50       72       35         30           35          70         10
    51       55       20         19          126         161         10
    52       25       30          3           75         110         10
    53       20       50          5           91         126         10
    54       55       60         16          153         188         10
    55       30       60         16           90         125         10
    56       50       35         19          146         181         10
    57       30       25         23          120         155         10
    58       15       10         20           47          82         10
    59       10       20         19           42          77         10
    60       15       60         17           58          93         10
    61       45       65          9          103         138         10
    62       65       35          3          183         218         10
    63       65       20          6          167         202         10
    64       45       30         17          124         159         10
    65       35       40         16          112         147         10
    66       41       37         16           80         115         10
    67       64       42          9           50          85         10
    68       40       60         21           43          78         10
    69       31       52         27           71         106         10
    70       35       69         23           21          56         10
    71       65       55         14           28          63         10
    72       63       65          8           85         120         10
    73        2       60          5          152         187         10
    74       20       20          8           72         107         10
    75        5        5         16          106         141         10
    76       60       12         31           43          78         10
    77       23        3          7           57          92         10
    78        8       56         27           38          73         10
    79        6       68         30           60          95         10
    80       47       47         13          136         171         10
    81       49       58         10          162         197         10
    82       27       43          9          100         135         10
    83       37       31         14           33          68         10
    84       57       29         18          101         136         10
    85       63       23          2          165         200         10
    86       21       24         28           32          67         10
    87       12       24         13          134         169         10
    88       24       58         19           18          53         10
    89       67        5         25           88         123         10
    90       37       47          6          115         150         10
    91       49       42         13           56          91         10
    92       53       43         14          102         137         10
    93       61       52          3           90         125         10
    94       57       48         23           17          52         10
    95       56       37          6           60          95         10
    96       55       54         26           96         131         10
    97        4       18         35          153         188         10
    98       26       52          9           28          63         10
    99       26       35         15           21          56         10
   100       31       67          3           94         129         10

EVENTS
# TYPE  TRIGGER_TIME  DURATION  MULTIPLIER/SEVERITY  NODES...
ACCIDENT 110.0 70.8 2.04 3 18 19 20 21 22 23 24 25 48 49 57 64 66 77 83

ACCIDENT 130.3 57.9 1.2 2 30 32 33 50 51 56 62 63 76 80 84 85 89 91 92 95

ACCIDENT 125.6 60.9 2.04 3 18 19 20 21 22 23 24 25 48 49 57 64 66 77 83

