RCH14_ACC

VEHICLE
NUMBER     CAPACITY
  25         200

CUSTOMER
CUST NO.   XCOORD.    YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME
 
     0       40       50          0            0         240          0
     1       25       85         20          127         159         10
     2       22       75         30          137         169         10
     3       22       85         10           39          71         10
     4       20       80         40           52          84         10
     5       20       85         20           40          72         10
     6       18       75         20          114         146         10
     7       15       75         20           91         123         10
     8       15       80         10          173         205         10
     9       10       35         20          108         140         10
    10       10       40         30           94         126         10
    11        8       40         40           53          85         10
    12        8       45         20          146         178         10
    13        5       35         10          149         181         10
    14        5       45         10          135         167         10
    15        2       40         20          174         206         10
    16        0       40         20          124         156         10
    17        0       45         20           40          72         10
    18       44        5         20           63          95         10
    19       42       10         40           51          83         10
    20       42       15         10          104         136         10
    21       40        5         10          145         177         10
    22       40       15         40          158         190         10
    23       38        5         30           62          94         10
    24       38       15         10          105         137         10
    25       35        5         20          139         171         10
    26       95       30         30           87         119         10
    27       95       35         20           72         104         10
    28       92       30         10          102         134         10
    29       90       35         10           83         115         10
    30       88       30         10          148         180         10
    31       88       35         20           84         116         10
    32       87       30         10           99         131         10
    33       85       25         10           64          96         10
    34       85       35         30           47          79         10
    35       67       85         20           48          80         10
    36       65       85         40          138         170         10
    37       65       82         10          128         160         10
    38       62       80         30           37          69         10
    39       60       80         10           36          68         10
    40       60       85         30          139         171         10
    41       58       75         20          174         206         10
    42       55       80         10          110         142         10
    43       55       85         20           47          79         10
    44       55       82         10          155         187         10
    45       20       82         10           74         106         10
    46       18       80         10          122         154         10
    47        2       45         10          161         193         10
    48       42        5         10          131         163         10
    49       42       12         10          113         145         10
    50       72       35         30          164         196         10
    51       55       20         19           87         119         10
    52       25       30          3          140         172         10
    53       20       50          5           58          90         10
    54       55       60         16          114         146         10
    55       30       60         16          137         169         10
    56       50       35         19          188         220         10
    57       30       25         23           30          62         10
    58       15       10         20          141         173         10
    59       10       20         19          135         167         10
    60       15       60         17          115         147         10
    61       45       65          9          108         140         10
    62       65       35          3           79         111         10
    63       65       20          6           39          71         10
    64       45       30         17          137         169         10
    65       35       40         16          166         198         10
    66       41       37         16           53          85         10
    67       64       42          9           60          92         10
    68       40       60         21          133         165         10
    69       31       52         27          176         208         10
    70       35       69         23          149         181         10
    71       65       55         14           25          57         10
    72       63       65          8          123         155         10
    73        2       60          5          143         175         10
    74       20       20          8          172         204         10
    75        5        5         16           86         118         10
    76       60       12         31          150         182         10
    77       23        3          7           87         119         10
    78        8       56         27          153         185         10
    79        6       68         30           58          90         10
    80       47       47         13          105         137         10
    81       49       58         10           31          63         10
    82       27       43          9           20          52         10
    83       37       31         14           19          51         10
    84       57       29         18           78         110         10
    85       63       23          2          127         159         10
    86       21       24         28           96         128         10
    87       12       24         13           42          74         10
    88       24       58         19           90         122         10
    89       67        5         25          125         157         10
    90       37       47          6          185         217         10
    91       49       42         13           51          83         10
    92       53       43         14          173         205         10
    93       61       52          3           37          69         10
    94       57       48         23          178         210         10
    95       56       37          6          161         193         10
    96       55       54         26          106         138         10
    97        4       18         35          112         144         10
    98       26       52          9          159         191         10
    99       26       35         15          144         176         10
   100       31       67          3           87         119         10

EVENTS
# TYPE  TRIGGER_TIME  DURATION  MULTIPLIER/SEVERITY  NODES...
ACCIDENT 93.7 72.0 1.2 2 35 36 37 38 39 40 41 42 43 44 54 72 81

ACCIDENT 118.7 37.1 1.2 2 18 19 20 21 22 23 24 25 48 49 57 64 66 77 83

ACCIDENT 109.1 9.5 1.2 2 61 68 70

