RH06_ACC

VEHICLE
NUMBER     CAPACITY
  25         200

CUSTOMER
CUST NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME
 
     0       35       35          0            0         230          0
     1       41       49         10          154         162         10
     2       35       17          7           80          88         10
     3       55       45         13          135         143         10
     4       55       20         19           72          80         10
     5       15       30         26          125         133         10
     6       25       30          3           47          55         10
     7       20       50          5           84          92         10
     8       10       43          9           57          65         10
     9       55       60         16          166         174         10
    10       30       60         16           28          36         10
    11       20       65         12           34          42         10
    12       50       35         19          200         208         10
    13       30       25         23          143         151         10
    14       15       10         20           32          40         10
    15       30        5          8          131         139         10
    16       10       20         19           58          66         10
    17        5       30          2          113         121         10
    18       20       40         12          134         142         10
    19       15       60         17           48          56         10
    20       45       65          9           62          70         10
    21       45       20         11           96         104         10
    22       45       10         18          178         186         10
    23       55        5         29          170         178         10
    24       65       35          3           61          69         10
    25       65       20          6           82          90         10
    26       45       30         17           74          82         10
    27       35       40         16          187         195         10
    28       41       37         16          169         177         10
    29       64       42          9          133         141         10
    30       40       60         21          164         172         10
    31       31       52         27           49          57         10
    32       35       69         23           69          77         10
    33       53       52         11          143         151         10
    34       65       55         14          131         139         10
    35       63       65          8           58          66         10
    36        2       60          5          148         156         10
    37       20       20          8          123         131         10
    38        5        5         16          163         171         10
    39       60       12         31          160         168         10
    40       40       25          9           82          90         10
    41       42        7          5           83          91         10
    42       24       12          5          178         186         10
    43       23        3          7          152         160         10
    44       11       14         18           72          80         10
    45        6       38         16          124         132         10
    46        2       48          1          136         144         10
    47        8       56         27           51          59         10
    48       13       52         36          137         145         10
    49        6       68         30          161         169         10
    50       47       47         13          123         131         10
    51       49       58         10          123         131         10
    52       27       43          9           81          89         10
    53       37       31         14          143         151         10
    54       57       29         18          128         136         10
    55       63       23          2          117         125         10
    56       53       12          6           69          77         10
    57       32       12          7          140         148         10
    58       36       26         18          133         141         10
    59       21       24         28          189         197         10
    60       17       34          3           62          70         10
    61       12       24         13          163         171         10
    62       24       58         19          102         110         10
    63       27       69         10          108         116         10
    64       15       77          9          105         113         10
    65       62       77         20          144         152         10
    66       49       73         25          170         178         10
    67       67        5         25           66          74         10
    68       56       39         36          116         124         10
    69       37       47          6          129         137         10
    70       37       56          5          185         193         10
    71       57       68         15          104         112         10
    72       47       16         25           73          81         10
    73       44       17          9          153         161         10
    74       46       13          8          184         192         10
    75       49       11         18           28          36         10
    76       49       42         13          198         206         10
    77       53       43         14           20          28         10
    78       61       52          3          148         156         10
    79       57       48         23          141         149         10
    80       56       37          6           89          97         10
    81       55       54         26          172         180         10
    82       15       47         16           36          44         10
    83       14       37         11           81          89         10
    84       11       31          7          101         109         10
    85       16       22         41           46          54         10
    86        4       18         35          113         121         10
    87       28       18         26           74          82         10
    88       26       52          9          111         119         10
    89       26       35         15           89          97         10
    90       31       67          3           84          92         10
    91       15       19          1           85          93         10
    92       22       22          2          177         185         10
    93       18       24         22           42          50         10
    94       26       27         27           59          67         10
    95       25       24         20           81          89         10
    96       22       27         11           50          58         10
    97       25       21         12           53          61         10
    98       19       21         10          127         135         10
    99       20       26          9           80          88         10
   100       18       18         17          102         110         10

EVENTS
# TYPE  TRIGGER_TIME  DURATION  MULTIPLIER/SEVERITY  NODES...
ACCIDENT 109.2 55.5 5.88 5 4 21 23 25 26 39 40 53 55 56 67 72 73 74 75

ACCIDENT 109.6 27.0 1.2 2 6 13 14 16 37 38 42 44 59 61 85 86 91 92 93 94 95 96 97 98 99 100

ACCIDENT 117.5 61.7 5.88 5 10 20 27 30 31 32 63 66 69 70 90

