RCH02_ACC

VEHICLE
NUMBER     CAPACITY
  25         200

CUSTOMER
CUST NO.   XCOORD.    YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME
 
     0       40       50          0            0         240          0
     1       25       85         20           57          85         10
     2       22       75         30          131         159         10
     3       22       85         10           97         125         10
     4       20       80         40           91         119         10
     5       20       85         20          160         188         10
     6       18       75         20           33          61         10
     7       15       75         20          144         172         10
     8       15       80         10           57          85         10
     9       10       35         20          103         131         10
    10       10       40         30           42          70         10
    11        8       40         40           41          69         10
    12        8       45         20           42          70         10
    13        5       35         10          129         157         10
    14        5       45         10          135         163         10
    15        2       40         20          109         137         10
    16        0       40         20          138         166         10
    17        0       45         20           52          80         10
    18       44        5         20           45          73         10
    19       42       10         40          146         174         10
    20       42       15         10           87         115         10
    21       40        5         10           93         121         10
    22       40       15         40           35          63         10
    23       38        5         30           73         101         10
    24       38       15         10          105         133         10
    25       35        5         20           77         105         10
    26       95       30         30          105         133         10
    27       95       35         20           93         121         10
    28       92       30         10          111         139         10
    29       90       35         10           52          80         10
    30       88       30         10          141         169         10
    31       88       35         20          138         166         10
    32       87       30         10          111         139         10
    33       85       25         10           99         127         10
    34       85       35         30           99         127         10
    35       67       85         20           48          76         10
    36       65       85         40           65          93         10
    37       65       82         10           98         126         10
    38       62       80         30           37          65         10
    39       60       80         10          163         191         10
    40       60       85         30          145         173         10
    41       58       75         20           31          59         10
    42       55       80         10           61          89         10
    43       55       85         20           95         123         10
    44       55       82         10           93         121         10
    45       20       82         10           75         103         10
    46       18       80         10          110         138         10
    47        2       45         10           84         112         10
    48       42        5         10           62          90         10
    49       42       12         10          166         194         10
    50       72       35         30          163         191         10
    51       55       20         19           34          62         10
    52       25       30          3          117         145         10
    53       20       50          5           20          48         10
    54       55       60         16          130         158         10
    55       30       60         16           14          42         10
    56       50       35         19          135         163         10
    57       30       25         23           63          91         10
    58       15       10         20          119         147         10
    59       10       20         19           99         127         10
    60       15       60         17           41          69         10
    61       45       65          9          118         146         10
    62       65       35          3           29          57         10
    63       65       20          6           54          82         10
    64       45       30         17          153         181         10
    65       35       40         16          110         138         10
    66       41       37         16           26          54         10
    67       64       42          9           28          56         10
    68       40       60         21          128         156         10
    69       31       52         27          112         140         10
    70       35       69         23           50          78         10
    71       65       55         14          101         129         10
    72       63       65          8          148         176         10
    73        2       60          5           41          69         10
    74       20       20          8          134         162         10
    75        5        5         16          154         182         10
    76       60       12         31          103         131         10
    77       23        3          7          134         162         10
    78        8       56         27          103         131         10
    79        6       68         30          162         190         10
    80       47       47         13          164         192         10
    81       49       58         10           16          44         10
    82       27       43          9          123         151         10
    83       37       31         14          139         167         10
    84       57       29         18           27          55         10
    85       63       23          2          119         147         10
    86       21       24         28           32          60         10
    87       12       24         13          152         180         10
    88       24       58         19          173         201         10
    89       67        5         25           52          80         10
    90       37       47          6           91         119         10
    91       49       42         13           24          52         10
    92       53       43         14          146         174         10
    93       61       52          3           84         112         10
    94       57       48         23           46          74         10
    95       56       37          6          119         147         10
    96       55       54         26           16          44         10
    97        4       18         35           48          76         10
    98       26       52          9          157         185         10
    99       26       35         15          161         189         10
   100       31       67          3          114         142         10

EVENTS
# TYPE  TRIGGER_TIME  DURATION  MULTIPLIER/SEVERITY  NODES...
ACCIDENT 110.5 72.0 1.2 2 30 32 33 50 51 56 62 63 76 80 84 85 89 91 92 95

ACCIDENT 116.8 66.9 5.88 5 35 36 37 38 39 40 41 42 43 44 54 72 81

ACCIDENT 126.6 26.0 5.88 5 61 68 70

